id,system_index,evaporation_from_bare_soil_sum_202003010315,evaporation_from_bare_soil_sum_202003160331,evaporation_from_bare_soil_sum_202004010415,evaporation_from_bare_soil_sum_202004160430,evaporation_from_bare_soil_sum_202005010515,evaporation_from_bare_soil_sum_202005160531,evaporation_from_bare_soil_sum_202006010615,evaporation_from_bare_soil_sum_202006160630,evaporation_from_bare_soil_sum_202007010715,evaporation_from_bare_soil_sum_202007160731,evaporation_from_bare_soil_sum_202008010815,evaporation_from_bare_soil_sum_202008160831,evaporation_from_bare_soil_sum_202009010915,evaporation_from_bare_soil_sum_202009160930,name,soil_temperature_level_1_202003010315,soil_temperature_level_1_202003160331,soil_temperature_level_1_202004010415,soil_temperature_level_1_202004160430,soil_temperature_level_1_202005010515,soil_temperature_level_1_202005160531,soil_temperature_level_1_202006010615,soil_temperature_level_1_202006160630,soil_temperature_level_1_202007010715,soil_temperature_level_1_202007160731,soil_temperature_level_1_202008010815,soil_temperature_level_1_202008160831,soil_temperature_level_1_202009010915,soil_temperature_level_1_202009160930,surface_solar_radiation_downwards_sum_202003010315,surface_solar_radiation_downwards_sum_202003160331,surface_solar_radiation_downwards_sum_202004010415,surface_solar_radiation_downwards_sum_202004160430,surface_solar_radiation_downwards_sum_202005010515,surface_solar_radiation_downwards_sum_202005160531,surface_solar_radiation_downwards_sum_202006010615,surface_solar_radiation_downwards_sum_202006160630,surface_solar_radiation_downwards_sum_202007010715,surface_solar_radiation_downwards_sum_202007160731,surface_solar_radiation_downwards_sum_202008010815,surface_solar_radiation_downwards_sum_202008160831,surface_solar_radiation_downwards_sum_202009010915,surface_solar_radiation_downwards_sum_202009160930,temperature_2m_202003010315,temperature_2m_202003160331,temperature_2m_202004010415,temperature_2m_202004160430,temperature_2m_202005010515,temperature_2m_202005160531,temperature_2m_202006010615,temperature_2m_202006160630,temperature_2m_202007010715,temperature_2m_202007160731,temperature_2m_202008010815,temperature_2m_202008160831,temperature_2m_202009010915,temperature_2m_202009160930,temperature_2m_max_202003010315,temperature_2m_max_202003160331,temperature_2m_max_202004010415,temperature_2m_max_202004160430,temperature_2m_max_202005010515,temperature_2m_max_202005160531,temperature_2m_max_202006010615,temperature_2m_max_202006160630,temperature_2m_max_202007010715,temperature_2m_max_202007160731,temperature_2m_max_202008010815,temperature_2m_max_202008160831,temperature_2m_max_202009010915,temperature_2m_max_202009160930,temperature_2m_min_202003010315,temperature_2m_min_202003160331,temperature_2m_min_202004010415,temperature_2m_min_202004160430,temperature_2m_min_202005010515,temperature_2m_min_202005160531,temperature_2m_min_202006010615,temperature_2m_min_202006160630,temperature_2m_min_202007010715,temperature_2m_min_202007160731,temperature_2m_min_202008010815,temperature_2m_min_202008160831,temperature_2m_min_202009010915,temperature_2m_min_202009160930,total_evaporation_sum_202003010315,total_evaporation_sum_202003160331,total_evaporation_sum_202004010415,total_evaporation_sum_202004160430,total_evaporation_sum_202005010515,total_evaporation_sum_202005160531,total_evaporation_sum_202006010615,total_evaporation_sum_202006160630,total_evaporation_sum_202007010715,total_evaporation_sum_202007160731,total_evaporation_sum_202008010815,total_evaporation_sum_202008160831,total_evaporation_sum_202009010915,total_evaporation_sum_202009160930,total_precipitation_sum_202003010315,total_precipitation_sum_202003160331,total_precipitation_sum_202004010415,total_precipitation_sum_202004160430,total_precipitation_sum_202005010515,total_precipitation_sum_202005160531,total_precipitation_sum_202006010615,total_precipitation_sum_202006160630,total_precipitation_sum_202007010715,total_precipitation_sum_202007160731,total_precipitation_sum_202008010815,total_precipitation_sum_202008160831,total_precipitation_sum_202009010915,total_precipitation_sum_202009160930,Code,ÏØÃû,ÊÐ_úÂë,ÊÐÃû,Ê_úÂë,Ê_Ãû,geo,_source_file,_sheet_name,_row_number,_created_at,_table_description
1001,000000000000000000b5,-398.8533657,-507.9207035,-818.2352025,-872.5593588,-758.2553056,-982.2407704,-652.6391543,-430.2990653,-370.1997564,-568.3073498,-1060.843059,-1029.322958,-718.1313483,-494.0661889,Langxi,11.396185450547232,13.779515635512467,13.97353710292575,17.219842748190075,22.037109347138113,22.88656381662135,25.452229365478804,24.881277265870317,24.940115460992164,26.033927302741418,29.232741610297413,29.419604413093147,25.992114154979333,21.756205808822763,3.8668370777850285E9,4.163065294540951E9,6.05325836268143E9,5.704483062471382E9,4.91203896651275E9,6.054312820362012E9,4.498192230791271E9,3.2841491455652623E9,2.7141215777065535E9,3.784466880204948E9,5.25063349786749E9,5.6790637206258955E9,4.727283366691348E9,3.4273618677860875E9,10.661176821917552,13.574338715734946,13.392580474074007,17.293653240555397,22.21557139958847,22.780677036226837,25.69580215733058,24.99295769368707,25.105100124544876,26.393062032612814,29.766601295697157,28.971540390669254,25.146039622915918,20.884947291826972,19.148669582319407,26.039673336938424,23.446741483578126,31.666169199783237,32.84409442781998,31.13219365839425,33.02450909241669,33.6457692767793,33.990787537520376,34.85486960012959,35.93734528037528,35.57756596569933,33.75377194268055,26.233039081776703,3.084994413450095,1.8930798445911867,4.882272413806483,8.085290959685738,13.080404400222045,13.187329416307469,19.482018558745775,19.646462828229424,20.73084258283812,20.56420177406396,26.02669352036764,23.260464832635947,18.730809932372974,15.258607618377328,-549.8541669,-718.7798034,-1000.36004,-1079.104892,-989.0199417,-1230.766635,-954.9814219,-767.3694967,-680.5765943,-884.3385901,-1347.886255,-1287.772547,-937.4630953,-690.0623613,353.6114678220948,1160.3358011366513,122.59972600517365,493.97086955768293,981.9169202432755,498.215647639609,2162.9107457693717,3196.253220330836,5013.562641113006,1899.2137662127175,550.4282529870868,436.0627861383135,687.9327508984281,1220.5118680570358,341821,ÀÉÏªÏØ,341800,Ðû³ÇÊÐ,340000,°²»ÕÊ¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1001,2026-06-02 20:26:56,
1002,000000000000000000bd,-271.3153464,-374.096458,-709.3950934,-749.3229574,-682.5447403,-781.7824772,-573.7646046,-395.7916298,-306.220936,-568.5970867,-913.1629105,-858.4205326,-582.8239383,-289.7465294,Jingde,10.158760374833085,13.089225140874767,13.100882408082938,16.484761350883126,20.932788939010408,21.43384880025273,24.071686312968875,24.285553647418514,24.568044304781345,25.715932254680553,27.792721969013257,28.31504504625208,24.239373380675968,19.42398972070197,3.128091483521472E9,3.7009231442805166E9,5.743246530200116E9,5.5586223719968605E9,4.798344226727557E9,5.299000893633371E9,4.167098933602093E9,3.211883461980464E9,2.844161280601047E9,4.202713894484185E9,5.266525029741046E9,5.633547549376279E9,4.465940371602209E9,2.5657007457638087E9,9.683917841987661,12.753077265606445,12.910179192949618,16.703597500981026,21.335869494534425,21.57264150231399,24.451089666677227,24.458904064208188,24.6094094135769,25.817624480151576,28.209174386510124,27.746462443780732,23.72829056555003,18.753694190683387,18.004926601676075,23.679596600199872,24.346973167242027,29.025215993482032,32.96218671931779,29.690941729878297,32.452793337799804,31.85262939453127,32.15988509776982,32.901203350688164,34.221828045512375,34.98351674634359,32.02503795535067,24.323950663721853,1.4459988190407207,0.8598699170489872,3.0710664545103787,8.078068741199605,13.307225937954238,13.556921784157002,16.997652296909088,19.18072823457942,21.340775600699512,20.928606418343502,23.74768744890082,21.57166410224384,18.371863644622117,14.09045360476474,-458.0277968,-619.1631752,-938.4066864,-1027.233157,-989.482812,-1091.02233,-934.9655638,-781.2271826,-668.6686411,-975.9537463,-1253.999239,-1157.770023,-872.5524973,-544.7801438,704.6936654472221,1379.8909118802312,184.40892783318688,625.6388454610784,1065.939896985053,1011.8599400292409,1943.9009619377955,3968.2714897634974,6778.475019932655,1579.80376071359,347.21797188854794,400.40812070056216,1032.459697921979,2597.8427628760824,341825,ìºµÂÏØ,341800,Ðû³ÇÊÐ,340000,°²»ÕÊ¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1002,2026-06-02 20:26:56,
1003,000000000000000000bf,-227.3583949,-324.5726187,-619.98632,-683.0736013,-616.0626699,-715.5180525,-515.0638323,-370.6171225,-302.386442,-588.4299195,-847.0123862,-809.2955056,-557.7302098,-257.0106167,Jixi,9.778470051012354,12.69792096659599,12.570030883925808,16.071450796503157,20.519136569150525,20.93016707986714,23.523541066869704,23.80662821404098,24.262255921243828,25.553237543911873,27.389640956874334,28.048812581028173,23.98446642409416,18.974208583925435,3.028149911766699E9,3.669646315473132E9,5.68473006819511E9,5.579710405281299E9,4.674947856837425E9,5.151987652905633E9,4.0007185923458915E9,3.142115716777683E9,2.8825403546163435E9,4.402601033588852E9,5.362438739127951E9,5.701376721613111E9,4.553603784852265E9,2.43373580028452E9,9.234012424217992,12.307634783529066,12.29971231898939,16.309834348774437,20.87643228444127,21.002589998349418,23.879211407653035,23.908252206083514,24.282723287566103,25.609411863480112,27.669434529328406,27.439344054354883,23.30005470784264,18.113552107827996,17.249926288668625,22.63838252005151,23.38959618601809,28.029830077939224,32.23819583910244,29.03474510343836,31.655504228426466,31.249804055781507,31.713354338902885,32.16081052457908,33.489469547358844,34.4110021303778,31.827670672458808,23.680437716828116,1.1880920317256696,0.816458975270844,2.871806249516944,8.118196117569529,13.633421857534865,13.85460690014985,17.15475461428571,18.553894053419995,21.11473060155026,20.64760004214866,23.237200203116107,21.310646624978848,18.091366364640212,13.696091051261385,-397.9955242,-560.3531011,-849.3048045,-959.3639389,-913.242609,-1040.297046,-873.4760679,-754.9191037,-675.5300086,-1003.04423,-1213.890974,-1117.215206,-865.0904303,-519.0691348,620.8899470194048,1458.4615070527557,144.8423488795151,630.1564593591978,1018.181631415214,1197.2627904410183,2164.0007524575435,4282.925906744621,5431.719581691231,1468.2737688301036,395.01665187166515,557.3958244789117,1082.4051165833173,2618.7815328464358,341824,¼¨ÏªÏØ,341800,Ðû³ÇÊÐ,340000,°²»ÕÊ¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1003,2026-06-02 20:26:56,
1004,0000000000000000029b,-255.8535247,-354.672414,-671.935351,-718.4873793,-651.8581883,-783.9671796,-546.0577835,-359.2907398,-282.0252101,-548.7263874,-879.053538,-860.8767187,-590.2254295,-308.5802269,Ningguo,10.280921191547844,13.02748781742084,13.123367268275262,16.365886655517855,21.042958705462887,21.583134384081166,24.182452835029206,24.254902142451918,24.515041753450117,25.70691425744382,28.206202768061836,28.492130825057576,24.267822681560034,19.864192497238037,3.272781305253132E9,3.772010117338893E9,5.91264993914273E9,5.609503419059834E9,4.826662174201421E9,5.482139412930814E9,4.162346675756686E9,3.1373993441329556E9,2.6679977250314403E9,4.1116913612906237E9,5.248781256826041E9,5.648379999695414E9,4.450329704335564E9,2.726534854154883E9,9.720682385736655,12.835560378730294,12.747399221162135,16.627487948311607,21.48773079351798,21.714242940825173,24.674509359250987,24.463035692573694,24.628754775210254,25.91224313699177,28.686541752122043,28.050835074697435,23.806261407158882,19.249040846845205,18.243714057648617,24.291054512700626,24.2031853450499,29.991718227151473,33.290810410816626,30.533696377495318,33.15344801523757,32.92715497698105,33.55378435118102,33.95634424239298,35.14539989763287,35.186355871821725,32.57759945972112,24.398184507831044,1.2095878792196721,1.1212744116864084,3.5581086165855194,7.606075294096913,12.808984486057557,12.544955070356156,18.01074710709064,19.033597399402346,20.424464078682398,20.56760914466152,24.134732136761915,22.011323766895643,17.704023566016833,14.119109298509791,-445.7421654,-596.4998104,-903.0429797,-986.4957676,-952.871656,-1088.952709,-906.8703666,-747.1916309,-625.7219806,-948.2806934,-1231.545769,-1154.543194,-891.0145848,-561.6236801,637.5970708240121,1292.7294484718434,181.40529854272873,580.7128827869562,839.4346698373278,922.2411670556749,2280.6968109870168,3767.0172971161437,6317.71015070591,1683.3687806756457,490.9946222873003,666.639491600211,929.156743085298,2038.2003279529633,341881,Äþ¹úÊÐ,341800,Ðû³ÇÊÐ,340000,°²»ÕÊ¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1004,2026-06-02 20:26:56,
1005,0000000000000000029d,-347.243648,-446.1611606,-751.2557013,-797.5318247,-713.9960926,-883.7447744,-604.8934896,-381.8203263,-330.4533112,-553.5053515,-974.4917735,-959.2892561,-691.7218909,-420.2713032,Guangde,10.899547350233822,13.352197402357874,13.509370569001403,16.789178403087007,21.593209194396742,22.269506637452956,24.903013768271954,24.598973162212232,24.756066078149335,25.98896303961754,29.03857200891108,29.184457785446654,25.302307741258794,21.11894908876083,3.7334129421749187E9,4.0765467117375503E9,6.092413114296922E9,5.703813369700214E9,4.928005093125147E9,5.840495353095544E9,4.434816993152463E9,3.2397850566753683E9,2.7385441931167502E9,3.974869111152367E9,5.374844074447543E9,5.797340529974282E9,4.708174804371409E9,3.2178288455235734E9,10.205506243814295,13.164297398425107,12.920004947206888,16.856614833013094,21.840570380064253,22.195091068720135,25.228734936395124,24.667968176347614,24.870540666810722,26.23905938120874,29.40928191348899,28.620559607825875,24.626631371739823,20.354264533528085,18.63276365,25.62612455735297,23.155626519718542,31.132518848869392,32.849033205257456,30.94678579413374,33.4303463384972,33.464184924534415,34.32837867499879,34.86376788216349,35.83731824033752,35.36989462657007,33.35368563729045,25.48624278654965,2.153455216544037,1.7177704615622797,4.336913553676271,7.260482400692788,12.882074649881895,12.766050348222649,19.077232494709676,19.547405045076946,20.46893025096161,20.345373637039486,25.33498537525629,22.799897511405252,18.66578115202627,14.725402888896323,-526.3441317,-670.3241604,-960.3517947,-1035.709033,-974.4859304,-1167.169902,-947.6581807,-746.453309,-660.6170317,-909.7864403,-1298.841412,-1233.712724,-950.4901781,-649.0437646,456.18021085640015,1187.3934710132921,134.6163875708084,502.6740803533554,814.7697763723114,677.5435096512709,2087.479596110675,3453.668739857499,4709.5622309430355,1875.8527132332165,571.0661352514172,787.425736062326,748.9166144782771,1472.4416524697265,341882,¹ãµÂÊÐ,341800,Ðû³ÇÊÐ,340000,°²»ÕÊ¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1005,2026-06-02 20:26:56,
1006,000000000000000007e4,-277.1495105,-451.74521,-575.2709784,-645.4863625,-590.8602961,-554.3157731,-548.9300025,-883.6928954,-702.8897258,-699.565788,-559.2978102,-594.6995511,-598.4253233,-420.1853866,Fuqing,14.887138541248333,16.973987898554952,15.647119525750256,19.2149588802846,23.87872557171734,23.93963764604394,26.016758443595293,28.588895175011277,28.78363802045202,29.990272689391997,29.050684747722833,28.468918069425936,26.673591395187582,24.101503670950667,3.006657312678017E9,3.807126320535925E9,5.223024899445111E9,5.474775148133238E9,5.1729583047109785E9,4.592072172166186E9,4.418943474600668E9,6.503698092025585E9,5.58388243472844E9,6.897362876530824E9,5.641547101250001E9,6.032257522560811E9,4.651632663902673E9,2.6532054935761623E9,13.960216148753103,16.2287252686384,14.854229767206652,18.625203756989,23.54661681224835,23.580930126573886,26.104782968253506,28.018609434783734,28.1031630996061,28.734289927998798,28.036065709224673,27.58553595863667,26.070673485856606,23.558978865268042,22.711695786287052,25.381078789250843,22.125118478264767,26.922236247313222,30.228100624860645,30.713600961712427,31.49968226131901,31.580516078658235,32.56192409447036,33.85139815084053,33.51416012752105,33.32188441383417,32.50907629101685,30.9784861722472,8.230949190095194,10.485084609220813,8.205802228448626,12.900236247572705,18.75235190532002,19.227062457258732,22.428040893628854,25.408030981949477,25.326546838078666,25.58884695118555,24.836322634060146,24.310048194790294,22.238571286541788,18.372589346720343,-619.4538464,-789.256947,-948.6877836,-914.8017595,-892.0219122,-981.1360269,-1015.382903,-1238.732512,-1007.955192,-1047.896871,-983.9560759,-1171.915226,-1084.950843,-873.8160921,927.1760206263797,794.6755810611725,577.4559165762139,188.17372870204505,509.07491838058627,2313.064940165275,2952.617432436835,295.83430688656904,259.92664313959705,300.64386972502035,665.7476063898395,1246.3457032642775,1385.5376577798645,913.1546269627679,350181,¸£ÇåÊÐ,350100,¸£ÖÝÊÐ,350000,¸£½¨Ê¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1006,2026-06-02 20:26:56,
1007,0000000000000000083b,-249.9087183,-396.4331472,-551.3365942,-685.3134026,-618.2686707,-549.0247952,-529.3627009,-891.9776844,-821.3148083,-859.295593,-681.3681301,-613.1321566,-633.0692514,-348.2359556,Jinan,13.44225904282757,15.48822779700914,14.074252603712864,17.428395101641414,22.445530648434065,22.359987153576604,24.768403814893496,27.94558844064319,27.718319302364574,28.50174723394296,27.604542194003386,27.034531996608255,25.38443892888592,22.50618348441908,3.1294716919166493E9,3.7530244807610745E9,4.85152295985266E9,5.374726038245035E9,4.78115869495969E9,4.266316308692811E9,4.30964356484432E9,6.181814571625894E9,5.411652587992851E9,6.706233512567514E9,5.55504075908062E9,5.776828768703932E9,4.500360029604448E9,2.643396249967679E9,12.687153664170532,15.179857940013639,13.560784915105653,17.3877535654287,22.820528855112265,22.335900517175485,25.053576053528314,27.93940480896909,27.674787265601704,28.055609804933347,27.256066377488626,26.645262216575002,25.008023621560415,21.86922565285494,23.671520416768818,27.007984932800262,22.85018681411806,28.718529594730466,32.33366727821406,31.574775997583057,32.058892737427264,33.233095884436764,34.47443942432845,36.40954144321046,34.302652438090306,35.30466382281947,33.27842057207638,32.126557819345265,6.501808601603632,8.051619094472942,6.468573334976473,9.491487151881476,16.41528913453993,16.852905860034337,20.808006346007986,23.9401496166081,23.6303556701321,24.00838870290163,23.466458604977777,22.488052021538696,19.623839452136053,16.374630873046126,-528.4899419,-690.8183936,-815.8753073,-903.0728523,-957.0736682,-899.9313413,-965.8883393,-1230.527013,-1158.672734,-1311.160809,-1074.156239,-1160.244355,-1005.446184,-692.3174965,1267.7801087456846,1043.943683489778,601.6217211038191,253.92708623098815,910.657796362379,2037.3582333707511,3284.9563994256746,640.6883642133172,868.8016877830531,871.3339231488831,679.1732777778215,1417.7796548420722,1005.2975518879089,809.5139794253694,350111,½ú°²Çø,350100,¸£ÖÝÊÐ,350000,¸£½¨Ê¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1007,2026-06-02 20:26:56,
1008,0000000000000000083c,-290.2953884,-458.4657127,-599.6247587,-702.178412,-652.9576301,-604.0606654,-621.5582934,-961.4910612,-762.115753,-734.9823201,-579.8440374,-568.0848619,-606.4874598,-429.965776,Changle,14.824948961710602,16.82677682988714,15.827716169819759,19.01921184766754,23.61889007232476,23.9553364030868,26.121846577374594,28.758634792979244,29.089069271151185,30.302305499794286,29.625886577849275,28.892891523012306,27.17323888475926,24.212624846546483,2.5950091598438377E9,3.1855678493839526E9,5.163144819770283E9,5.43142792872182E9,5.063984068167806E9,4.662035371259822E9,4.505392341884074E9,6.431268605749146E9,5.533725784132365E9,6.942610409026259E9,5.737789966166311E9,6.079567182429975E9,4.679646620895176E9,2.2971133226874275E9,13.79214052572595,15.93362106950483,14.900708546445328,18.325575477071002,23.119181095611733,23.491655173595053,26.142032584163307,28.08502302621364,28.285688093145623,28.80303893672976,28.282661487432218,27.77278509363319,26.398961301152788,23.747252678846447,22.487823859002244,24.61256221833138,21.518526510210982,26.166252749970003,29.342113369128143,30.033119242054926,31.166907144834838,31.551491801378386,32.25849645599966,33.83256595393312,33.305620939155425,33.451459819165,32.1780414219701,30.429517055026114,8.785252710044356,10.723835836487101,10.205437281190813,13.148755414459487,18.357110608733713,19.42453893698964,22.42602432993721,25.537403717171344,25.555060247067836,25.616154079942216,25.25218398226929,25.09457824342178,22.67998053911506,19.04938991947323,-634.6661125,-796.6116442,-945.0840571,-992.515939,-920.5638093,-1021.764056,-1058.405713,-1305.297899,-1022.501871,-1084.188128,-929.6403126,-1111.278259,-1037.558941,-890.1856896,1159.9502630469742,1040.7455476734474,575.4064928231409,363.30032017404716,284.91122272067787,2279.795630601277,2612.0290330220896,273.26250953994673,178.7261422010366,272.7327341223854,321.977804898342,935.1182024040304,878.6308318684737,824.6271964067697,350112,³¤ÀÖÇø,350100,¸£ÖÝÊÐ,350000,¸£½¨Ê¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1008,2026-06-02 20:26:56,
1009,0000000000000000084d,-240.9484657,-379.8183254,-539.2905598,-702.421754,-624.4522184,-508.1073817,-512.6570306,-934.5330022,-825.010985,-860.8179662,-663.4883802,-603.4603216,-581.7310272,-305.1861102,Minhou,13.754927179360232,15.76193910860957,14.220952798342559,17.735432508362813,22.855407234122627,22.542112486298187,24.744703699503802,28.06214640593609,27.84335991522738,28.766877617619386,27.80217032929071,27.345120932932574,25.50349125059676,22.47166123600865,3.0291521202889404E9,3.6283068112809114E9,4.7557504480052595E9,5.371540406168266E9,4.793079828965644E9,4.1090995814259243E9,4.20954042201067E9,6.179789769595619E9,5.4323909546553E9,6.613453297531704E9,5.451880364150399E9,5.658077482098833E9,4.427350782976926E9,2.5488900557914433E9,12.804734277789043,15.289218918458207,13.538675784984633,17.603695916509643,23.0973160101289,22.309469789717504,24.897432756249923,27.984638634270908,27.721449421318543,28.156749062901557,27.329133797501353,26.7162429704263,24.98148898244439,21.67223928531746,23.7663477319052,27.402253036078392,23.06638886675877,29.23962441666994,33.09091268535146,32.04173914212367,32.330471837902806,33.979532299700026,35.326591459605,37.16130738401502,35.10063721413563,35.7840229902994,33.612784596825485,33.0515413545652,6.175115572318095,7.714096509307579,5.658284158922856,9.336539043405507,16.15099255478285,16.577258795593544,20.698092809657282,23.299374537967513,23.299518993238273,23.78552933222232,23.216176989265012,22.292944614503124,19.151466477752262,15.643170068174932,-514.2468368,-676.5163035,-828.5930773,-961.6432672,-999.9301021,-884.3418727,-953.8825981,-1333.630504,-1219.232874,-1341.707535,-1112.833819,-1130.087413,-980.9893443,-641.1636548,1156.1936070230686,1135.2239527263914,623.5171416689284,263.52289472491594,860.2671588667321,1964.0856810026123,3102.4182891706264,475.82455079320766,702.9794855122728,701.3732924751446,617.625088765199,1114.8141404148323,871.5171160070433,864.0655871963949,350121,ÃöºîÏØ,350100,¸£ÖÝÊÐ,350000,¸£½¨Ê¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1009,2026-06-02 20:26:56,
1010,0000000000000000084e,-227.0143487,-346.1804234,-480.4429176,-569.3053257,-502.5163645,-482.2023765,-477.2210131,-747.4047627,-648.6280457,-663.4272662,-539.2187684,-530.4629388,-572.7910054,-350.217986,Lianjiang,13.642366792413402,15.643811628698117,14.647016911501867,17.84003440641669,22.49140215642194,22.831121609565738,25.29358282269151,28.224518459508165,28.160812821548827,29.052564616399632,28.223999233480164,27.688523522226255,26.01848045356031,23.14147268642234,2.621596169357582E9,3.0992595417315497E9,4.954033710797108E9,5.390772033250238E9,4.815941289297944E9,4.524852720505381E9,4.428059643498086E9,6.154487063104616E9,5.378151667225492E9,6.778017583676591E9,5.686712549097442E9,5.968366110336083E9,4.672888222550096E9,2.2748402882907314E9,12.89483718975449,15.231471534427618,14.137539463680737,17.721897407408978,22.689095184733354,22.74483693893436,25.555392054314673,28.072769640888225,27.964692743448445,28.358281685149652,27.691479539580016,27.225703093938506,25.637070009793344,22.69596075366821,22.20753933337819,24.971787422869806,21.813682702829396,26.61889710902943,30.06418749071778,30.13249449983049,31.527898740836868,32.18104131872836,32.839540745914434,34.57100172585591,32.99268425057121,33.8483406304059,32.75706667724496,30.79609759425162,7.390933726678816,8.791646566806051,9.38319775413979,11.356484817512206,17.7384481013192,17.739754453610736,21.3994629300308,24.710874542717978,24.891822633237062,24.652877111448642,24.433561419756572,23.842693637900837,20.55895513446068,17.622902362372898,-607.2001644,-758.5231437,-850.4322972,-905.2549527,-912.7142607,-972.3773678,-1008.039004,-1164.145515,-1057.244091,-1158.606775,-1005.561245,-1192.411042,-1061.020582,-824.9424944,1320.1630200552677,1203.3881105102228,636.7999287000783,311.2760516729303,821.03035059354,1844.209872476945,2947.0845217159676,420.5861971942878,696.6473675131128,613.5473579489307,603.7451546114178,1428.2904145155094,995.2247470427936,830.2963283585085,350122,Á¬½­ÏØ,350100,¸£ÖÝÊÐ,350000,¸£½¨Ê¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1010,2026-06-02 20:26:56,
1011,00000000000000000850,-194.0057107,-291.9049801,-450.7515635,-561.1860554,-475.6977178,-439.088567,-447.3745538,-790.6557264,-749.895953,-808.3432449,-669.2674893,-616.8852224,-587.1244402,-307.6429414,Luoyuan,12.84044159783256,14.90484915606764,13.511857363517233,16.867519410115687,21.94605673535392,21.8225227577116,24.284321985105862,27.56415604638856,27.28121453328868,28.03328387615029,27.094196444627148,26.46064572140122,24.68729418931521,21.75507606978166,2.2012584117194223E9,2.5338738370172186E9,4.795139793120899E9,5.323437720740667E9,4.625819403598558E9,4.2536021653330035E9,4.195511467057128E9,5.947593913978509E9,5.310636643422371E9,6.526727467807269E9,5.491381226181422E9,5.738677791507495E9,4.570441694377545E9,1.8704632849572065E9,12.244124514472826,14.767601790183711,13.15148526225753,17.058870277385672,22.477622093634274,21.91744630681998,24.677039975626297,27.800506253671813,27.42696119320957,27.805473171639974,26.9095638710511,26.14877186522784,24.316286881429274,21.118773920779535,22.719888711299326,26.982290654592408,22.824351632649027,29.04590163770307,32.73193401492022,31.99245522615599,32.60143310926622,33.755702038588055,34.93731197339919,36.80017566939827,34.37508172082688,35.36766201381772,33.41354698768032,31.934304749156578,5.826581728836014,6.910093668251578,6.103322955170392,8.645791513779608,15.51845707440271,16.127591463667258,20.160874541960172,23.458349890730524,23.1509654170248,23.258559790563826,23.297578309348292,21.62716350986949,17.448922548250938,15.306652783700267,-474.367481,-598.35276,-712.0327647,-795.648755,-881.0158281,-826.8497297,-885.7246858,-1142.016852,-1131.514476,-1283.789293,-1090.822843,-1155.309373,-1016.05841,-654.5803199,1265.9405283273695,1323.5693698892344,615.9521221729296,243.96610434491683,1537.4316551023676,1999.5221597817083,3184.966531047659,697.1840719585567,1340.6867399339505,937.4015803286071,984.8152306848841,1824.6225471491912,1405.439404647851,873.532624222848,350123,ÂÞÔ´ÏØ,350100,¸£ÖÝÊÐ,350000,¸£½¨Ê¡,"{""type"":""MultiPoint"",""coordinates"":[]}",../data_20260601/产能研究室_1/气象数据/ERA5_Land_SemiMonthly_2020_2020.csv,ERA5_Land_SemiMonthly_2020_2020,1011,2026-06-02 20:26:56,
